seed,n_ticks,final_pnl,realized_alpha,realized_r2,realized_downside_dev,n_fills_total,n_orders_rejected_total
20260417,1000,6139.6523,6.995996,0.992735,26.810818,37,0
20260418,1000,6706.0352,7.790336,0.996852,26.239504,34,0
20260419,1000,7458.1992,7.834517,0.998392,26.252860,41,0
20260420,1000,6283.7031,6.551079,0.987031,21.101237,37,0
20260421,1000,7491.6562,8.192938,0.997449,25.692537,41,0
